gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSMUST00000073967,ensembl_GRCm39_latest,7,-1,23564947,start_of_STOP
ENSMUST00000226450,ensembl_GRCm39_latest,7,1,23592956,end_of_ATG
ENSMUST00000226450,ensembl_GRCm39_latest,7,1,23593866,start_of_STOP
ENSMUST00000094819,ensembl_GRCm39_latest,4,1,119280085,end_of_ATG
ENSMUST00000094819,ensembl_GRCm39_latest,4,1,119310883,start_of_STOP
ENSMUST00000049819,ensembl_GRCm39_latest,7,1,23627813,end_of_ATG
ENSMUST00000049819,ensembl_GRCm39_latest,7,1,23628780,start_of_STOP
ENSMUST00000173816,ensembl_GRCm39_latest,7,1,23651841,end_of_ATG
ENSMUST00000173816,ensembl_GRCm39_latest,7,1,23652754,start_of_STOP
ENSMUST00000049994,ensembl_GRCm39_latest,4,-1,119349654,end_of_ATG
ENSMUST00000049994,ensembl_GRCm39_latest,4,-1,119325267,start_of_STOP
ENSMUST00000001384,ensembl_GRCm39_latest,9,1,22010654,end_of_ATG
ENSMUST00000001384,ensembl_GRCm39_latest,9,1,22019525,start_of_STOP
ENSMUST00000071189,ensembl_GRCm39_latest,17,-1,20845137,end_of_ATG
ENSMUST00000071189,ensembl_GRCm39_latest,17,-1,20844110,start_of_STOP
ENSMUST00000075666,ensembl_GRCm39_latest,8,-1,70805641,end_of_ATG
ENSMUST00000075666,ensembl_GRCm39_latest,8,-1,70785275,start_of_STOP
ENSMUST00000178065,ensembl_GRCm39_latest,9,1,46910231,end_of_ATG
ENSMUST00000178065,ensembl_GRCm39_latest,9,1,46914634,start_of_STOP
ENSMUST00000079611,ensembl_GRCm39_latest,4,-1,119388495,end_of_ATG
ENSMUST00000079611,ensembl_GRCm39_latest,4,-1,119387816,start_of_STOP
ENSMUST00000079970,ensembl_GRCm39_latest,7,-1,4687472,end_of_ATG
ENSMUST00000079970,ensembl_GRCm39_latest,7,-1,4663772,start_of_STOP
ENSMUST00000228399,ensembl_GRCm39_latest,7,1,23683539,end_of_ATG
ENSMUST00000228399,ensembl_GRCm39_latest,7,1,23684449,start_of_STOP
ENSMUST00000003659,ensembl_GRCm39_latest,8,1,70826224,end_of_ATG
ENSMUST00000003659,ensembl_GRCm39_latest,8,1,70834580,start_of_STOP
ENSMUST00000236162,ensembl_GRCm39_latest,7,1,23702538,end_of_ATG
ENSMUST00000236162,ensembl_GRCm39_latest,7,1,23703451,start_of_STOP
ENSMUST00000030771,ensembl_GRCm39_latest,5,-1,21990048,end_of_ATG
ENSMUST00000030771,ensembl_GRCm39_latest,5,-1,21962335,start_of_STOP
ENSMUST00000029676,ensembl_GRCm39_latest,3,-1,89257192,end_of_ATG
ENSMUST00000029676,ensembl_GRCm39_latest,3,-1,89247220,start_of_STOP
ENSMUST00000076615,ensembl_GRCm39_latest,8,-1,70892206,end_of_ATG
ENSMUST00000076615,ensembl_GRCm39_latest,8,-1,70838776,start_of_STOP
ENSMUST00000239215,ensembl_GRCm39_latest,17,1,44445783,end_of_ATG
ENSMUST00000239215,ensembl_GRCm39_latest,17,1,44586266,start_of_STOP
ENSMUST00000084519,ensembl_GRCm39_latest,7,1,129193704,end_of_ATG
ENSMUST00000084519,ensembl_GRCm39_latest,7,1,129236697,start_of_STOP
ENSMUST00000089770,ensembl_GRCm39_latest,15,-1,72930352,end_of_ATG
ENSMUST00000089770,ensembl_GRCm39_latest,15,-1,72461846,start_of_STOP
ENSMUST00000066597,ensembl_GRCm39_latest,8,-1,70929553,end_of_ATG
ENSMUST00000066597,ensembl_GRCm39_latest,8,-1,70904090,start_of_STOP
ENSMUST00000232708,ensembl_GRCm39_latest,17,1,20907772,end_of_ATG
ENSMUST00000232708,ensembl_GRCm39_latest,17,1,20908664,start_of_STOP
ENSMUST00000031011,ensembl_GRCm39_latest,5,-1,41865320,end_of_ATG
ENSMUST00000031011,ensembl_GRCm39_latest,5,-1,41783115,start_of_STOP
ENSMUST00000045286,ensembl_GRCm39_latest,8,-1,70939965,end_of_ATG
ENSMUST00000045286,ensembl_GRCm39_latest,8,-1,70936955,start_of_STOP
ENSMUST00000060820,ensembl_GRCm39_latest,5,-1,41921285,end_of_ATG
ENSMUST00000060820,ensembl_GRCm39_latest,5,-1,41918987,start_of_STOP
ENSMUST00000232943,ensembl_GRCm39_latest,17,1,20955455,end_of_ATG
ENSMUST00000232943,ensembl_GRCm39_latest,17,1,20956386,start_of_STOP
ENSMUST00000008032,ensembl_GRCm39_latest,8,1,70945929,end_of_ATG
ENSMUST00000008032,ensembl_GRCm39_latest,8,1,70956482,start_of_STOP
ENSMUST00000223761,ensembl_GRCm39_latest,14,-1,7766528,end_of_ATG
ENSMUST00000223761,ensembl_GRCm39_latest,14,-1,7673607,start_of_STOP
ENSMUST00000075175,ensembl_GRCm39_latest,8,-1,70959381,end_of_ATG
ENSMUST00000075175,ensembl_GRCm39_latest,8,-1,70957089,start_of_STOP
ENSMUST00000001700,ensembl_GRCm39_latest,15,1,102829625,end_of_ATG
ENSMUST00000001700,ensembl_GRCm39_latest,15,1,102835858,start_of_STOP
ENSMUST00000179784,ensembl_GRCm39_latest,4,1,139079933,end_of_ATG
ENSMUST00000179784,ensembl_GRCm39_latest,4,1,139102834,start_of_STOP
ENSMUST00000055562,ensembl_GRCm39_latest,15,1,102845290,end_of_ATG
ENSMUST00000055562,ensembl_GRCm39_latest,15,1,102846950,start_of_STOP
ENSMUST00000001701,ensembl_GRCm39_latest,15,1,102862963,end_of_ATG
ENSMUST00000001701,ensembl_GRCm39_latest,15,1,102865134,start_of_STOP
ENSMUST00000001699,ensembl_GRCm39_latest,15,1,102875295,end_of_ATG
ENSMUST00000001699,ensembl_GRCm39_latest,15,1,102879508,start_of_STOP
ENSMUST00000125184,ensembl_GRCm39_latest,8,-1,70962271,end_of_ATG
ENSMUST00000125184,ensembl_GRCm39_latest,8,-1,70960984,start_of_STOP
ENSMUST00000001709,ensembl_GRCm39_latest,15,1,102922516,end_of_ATG
ENSMUST00000001709,ensembl_GRCm39_latest,15,1,102923872,start_of_STOP
ENSMUST00000174302,ensembl_GRCm39_latest,11,-1,102207230,end_of_ATG
ENSMUST00000174302,ensembl_GRCm39_latest,11,-1,102197469,start_of_STOP
ENSMUST00000215479,ensembl_GRCm39_latest,14,-1,8062531,end_of_ATG
ENSMUST00000215479,ensembl_GRCm39_latest,14,-1,8061567,start_of_STOP
ENSMUST00000001706,ensembl_GRCm39_latest,15,1,102890087,end_of_ATG
ENSMUST00000001706,ensembl_GRCm39_latest,15,1,102892569,start_of_STOP
ENSMUST00000164113,ensembl_GRCm39_latest,9,1,64408813,end_of_ATG
ENSMUST00000164113,ensembl_GRCm39_latest,9,1,64613964,start_of_STOP
ENSMUST00000001703,ensembl_GRCm39_latest,15,1,102899214,end_of_ATG
ENSMUST00000001703,ensembl_GRCm39_latest,15,1,102901285,start_of_STOP
ENSMUST00000166335,ensembl_GRCm39_latest,9,-1,22025217,end_of_ATG
ENSMUST00000166335,ensembl_GRCm39_latest,9,-1,22024842,start_of_STOP
ENSMUST00000142519,ensembl_GRCm39_latest,7,1,28937954,end_of_ATG
ENSMUST00000142519,ensembl_GRCm39_latest,7,1,28946815,start_of_STOP
ENSMUST00000236959,ensembl_GRCm39_latest,7,1,23754201,end_of_ATG
ENSMUST00000236959,ensembl_GRCm39_latest,7,1,23755114,start_of_STOP
ENSMUST00000001711,ensembl_GRCm39_latest,15,1,102918040,end_of_ATG
ENSMUST00000001711,ensembl_GRCm39_latest,15,1,102919471,start_of_STOP
ENSMUST00000121623,ensembl_GRCm39_latest,8,-1,70972685,end_of_ATG
ENSMUST00000121623,ensembl_GRCm39_latest,8,-1,70960984,start_of_STOP
ENSMUST00000038384,ensembl_GRCm39_latest,5,1,86952425,end_of_ATG
ENSMUST00000038384,ensembl_GRCm39_latest,5,1,86983765,start_of_STOP
ENSMUST00000224163,ensembl_GRCm39_latest,14,-1,8122630,end_of_ATG
ENSMUST00000224163,ensembl_GRCm39_latest,14,-1,8114339,start_of_STOP
ENSMUST00000027173,ensembl_GRCm39_latest,1,-1,60136704,end_of_ATG
ENSMUST00000027173,ensembl_GRCm39_latest,1,-1,60117325,start_of_STOP
ENSMUST00000172298,ensembl_GRCm39_latest,9,-1,64644903,end_of_ATG
ENSMUST00000172298,ensembl_GRCm39_latest,9,-1,64624133,start_of_STOP
ENSMUST00000098538,ensembl_GRCm39_latest,3,1,144830032,end_of_ATG
ENSMUST00000098538,ensembl_GRCm39_latest,3,1,144859271,start_of_STOP
ENSMUST00000217035,ensembl_GRCm39_latest,14,-1,8141648,end_of_ATG
ENSMUST00000217035,ensembl_GRCm39_latest,14,-1,8140699,start_of_STOP
ENSMUST00000190810,ensembl_GRCm39_latest,15,1,74829677,end_of_ATG
ENSMUST00000190810,ensembl_GRCm39_latest,15,1,74830560,start_of_STOP
ENSMUST00000217642,ensembl_GRCm39_latest,14,1,8293685,end_of_ATG
ENSMUST00000217642,ensembl_GRCm39_latest,14,1,8294631,start_of_STOP
ENSMUST00000129241,ensembl_GRCm39_latest,2,1,29868394,end_of_ATG
ENSMUST00000129241,ensembl_GRCm39_latest,2,1,29921106,start_of_STOP
ENSMUST00000049289,ensembl_GRCm39_latest,1,1,88128361,end_of_ATG
ENSMUST00000049289,ensembl_GRCm39_latest,1,1,88146144,start_of_STOP
ENSMUST00000023250,ensembl_GRCm39_latest,15,-1,74854906,end_of_ATG
ENSMUST00000023250,ensembl_GRCm39_latest,15,-1,74851765,start_of_STOP
ENSMUST00000119972,ensembl_GRCm39_latest,1,-1,88133398,end_of_ATG
ENSMUST00000119972,ensembl_GRCm39_latest,1,-1,88132674,start_of_STOP
ENSMUST00000030257,ensembl_GRCm39_latest,4,1,100634328,end_of_ATG
ENSMUST00000030257,ensembl_GRCm39_latest,4,1,100860295,start_of_STOP
ENSMUST00000217643,ensembl_GRCm39_latest,9,-1,22041423,end_of_ATG
ENSMUST00000217643,ensembl_GRCm39_latest,9,-1,22038318,start_of_STOP
ENSMUST00000239497,ensembl_GRCm39_latest,5,1,21991689,end_of_ATG
ENSMUST00000239497,ensembl_GRCm39_latest,5,1,22008700,start_of_STOP
ENSMUST00000022256,ensembl_GRCm39_latest,14,1,8348882,end_of_ATG
ENSMUST00000022256,ensembl_GRCm39_latest,14,1,8357471,start_of_STOP
ENSMUST00000123680,ensembl_GRCm39_latest,9,1,22069293,end_of_ATG
ENSMUST00000123680,ensembl_GRCm39_latest,9,1,22069504,start_of_STOP
ENSMUST00000119698,ensembl_GRCm39_latest,8,1,70982066,end_of_ATG
ENSMUST00000119698,ensembl_GRCm39_latest,8,1,70987601,start_of_STOP
ENSMUST00000073049,ensembl_GRCm39_latest,1,1,88139726,end_of_ATG
ENSMUST00000073049,ensembl_GRCm39_latest,1,1,88146144,start_of_STOP
ENSMUST00000031181,ensembl_GRCm39_latest,5,-1,87054777,end_of_ATG
ENSMUST00000031181,ensembl_GRCm39_latest,5,-1,87039063,start_of_STOP
ENSMUST00000098346,ensembl_GRCm39_latest,7,-1,80019470,end_of_ATG
ENSMUST00000098346,ensembl_GRCm39_latest,7,-1,80001449,start_of_STOP
ENSMUST00000178901,ensembl_GRCm39_latest,9,1,22108365,end_of_ATG
ENSMUST00000178901,ensembl_GRCm39_latest,9,1,22111918,start_of_STOP
ENSMUST00000187994,ensembl_GRCm39_latest,15,-1,74869451,end_of_ATG
ENSMUST00000187994,ensembl_GRCm39_latest,15,-1,74867113,start_of_STOP
ENSMUST00000038463,ensembl_GRCm39_latest,4,1,100926313,end_of_ATG
ENSMUST00000038463,ensembl_GRCm39_latest,4,1,101007673,start_of_STOP
ENSMUST00000093454,ensembl_GRCm39_latest,8,1,70992359,end_of_ATG
ENSMUST00000093454,ensembl_GRCm39_latest,8,1,71044262,start_of_STOP
ENSMUST00000032808,ensembl_GRCm39_latest,7,-1,28947801,end_of_ATG
ENSMUST00000032808,ensembl_GRCm39_latest,7,-1,28947021,start_of_STOP
ENSMUST00000119284,ensembl_GRCm39_latest,17,-1,79320338,end_of_ATG
ENSMUST00000119284,ensembl_GRCm39_latest,17,-1,79259288,start_of_STOP
ENSMUST00000061013,ensembl_GRCm39_latest,1,1,88155792,end_of_ATG
ENSMUST00000061013,ensembl_GRCm39_latest,1,1,88187746,start_of_STOP
ENSMUST00000070820,ensembl_GRCm39_latest,3,-1,89272459,end_of_ATG
ENSMUST00000070820,ensembl_GRCm39_latest,3,-1,89257572,start_of_STOP
ENSMUST00000115206,ensembl_GRCm39_latest,6,1,30089925,end_of_ATG
ENSMUST00000115206,ensembl_GRCm39_latest,6,1,30144834,start_of_STOP
ENSMUST00000188845,ensembl_GRCm39_latest,15,-1,74920358,end_of_ATG
ENSMUST00000188845,ensembl_GRCm39_latest,15,-1,74916177,start_of_STOP
ENSMUST00000068975,ensembl_GRCm39_latest,7,1,23784883,end_of_ATG
ENSMUST00000068975,ensembl_GRCm39_latest,7,1,23805548,start_of_STOP
ENSMUST00000223714,ensembl_GRCm39_latest,14,-1,8456677,end_of_ATG
ENSMUST00000223714,ensembl_GRCm39_latest,14,-1,8366349,start_of_STOP
ENSMUST00000233186,ensembl_GRCm39_latest,17,-1,20997514,end_of_ATG
ENSMUST00000233186,ensembl_GRCm39_latest,17,-1,20996517,start_of_STOP
ENSMUST00000038890,ensembl_GRCm39_latest,9,1,64746118,end_of_ATG
ENSMUST00000038890,ensembl_GRCm39_latest,9,1,64824375,start_of_STOP
ENSMUST00000233712,ensembl_GRCm39_latest,17,1,21034759,end_of_ATG
ENSMUST00000233712,ensembl_GRCm39_latest,17,1,21035675,start_of_STOP
ENSMUST00000208216,ensembl_GRCm39_latest,3,1,89272709,end_of_ATG
ENSMUST00000208216,ensembl_GRCm39_latest,3,1,89284756,start_of_STOP
ENSMUST00000210005,ensembl_GRCm39_latest,8,1,71047281,end_of_ATG
ENSMUST00000210005,ensembl_GRCm39_latest,8,1,71049846,start_of_STOP
ENSMUST00000232909,ensembl_GRCm39_latest,17,1,21066815,end_of_ATG
ENSMUST00000232909,ensembl_GRCm39_latest,17,1,21067761,start_of_STOP
ENSMUST00000005413,ensembl_GRCm39_latest,7,1,23817796,end_of_ATG
ENSMUST00000005413,ensembl_GRCm39_latest,7,1,23826659,start_of_STOP
ENSMUST00000235948,ensembl_GRCm39_latest,17,-1,21110911,end_of_ATG
ENSMUST00000235948,ensembl_GRCm39_latest,17,-1,21109980,start_of_STOP
ENSMUST00000237560,ensembl_GRCm39_latest,17,-1,21134596,end_of_ATG
ENSMUST00000237560,ensembl_GRCm39_latest,17,-1,21133545,start_of_STOP
ENSMUST00000107435,ensembl_GRCm39_latest,3,-1,89288814,end_of_ATG
ENSMUST00000107435,ensembl_GRCm39_latest,3,-1,89286835,start_of_STOP
ENSMUST00000072465,ensembl_GRCm39_latest,9,1,22146318,end_of_ATG
ENSMUST00000072465,ensembl_GRCm39_latest,9,1,22154491,start_of_STOP
ENSMUST00000037798,ensembl_GRCm39_latest,9,-1,64856903,end_of_ATG
ENSMUST00000037798,ensembl_GRCm39_latest,9,-1,64831705,start_of_STOP
ENSMUST00000040789,ensembl_GRCm39_latest,17,1,79359697,end_of_ATG
ENSMUST00000040789,ensembl_GRCm39_latest,17,1,79397195,start_of_STOP
ENSMUST00000049908,ensembl_GRCm39_latest,8,-1,71060828,end_of_ATG
ENSMUST00000049908,ensembl_GRCm39_latest,8,-1,71050391,start_of_STOP
ENSMUST00000102993,ensembl_GRCm39_latest,6,-1,30304101,end_of_ATG
ENSMUST00000102993,ensembl_GRCm39_latest,6,-1,30214960,start_of_STOP
ENSMUST00000086281,ensembl_GRCm39_latest,9,-1,22171053,end_of_ATG
ENSMUST00000086281,ensembl_GRCm39_latest,9,-1,22160519,start_of_STOP
ENSMUST00000028691,ensembl_GRCm39_latest,2,1,91095680,end_of_ATG
ENSMUST00000028691,ensembl_GRCm39_latest,2,1,91106128,start_of_STOP
ENSMUST00000068958,ensembl_GRCm39_latest,17,-1,79642916,end_of_ATG
ENSMUST00000068958,ensembl_GRCm39_latest,17,-1,79642156,start_of_STOP
ENSMUST00000065865,ensembl_GRCm39_latest,14,1,8508562,end_of_ATG
ENSMUST00000065865,ensembl_GRCm39_latest,14,1,8520501,start_of_STOP
ENSMUST00000102781,ensembl_GRCm39_latest,4,-1,101050983,end_of_ATG
ENSMUST00000102781,ensembl_GRCm39_latest,4,-1,101010694,start_of_STOP
ENSMUST00000052437,ensembl_GRCm39_latest,8,1,71070223,end_of_ATG
ENSMUST00000052437,ensembl_GRCm39_latest,8,1,71073311,start_of_STOP
ENSMUST00000003808,ensembl_GRCm39_latest,8,-1,71084260,end_of_ATG
ENSMUST00000003808,ensembl_GRCm39_latest,8,-1,71082195,start_of_STOP
ENSMUST00000159592,ensembl_GRCm39_latest,5,-1,114131791,end_of_ATG
ENSMUST00000159592,ensembl_GRCm39_latest,5,-1,114080302,start_of_STOP
ENSMUST00000090811,ensembl_GRCm39_latest,2,1,73145780,end_of_ATG
ENSMUST00000090811,ensembl_GRCm39_latest,2,1,73166223,start_of_STOP
ENSMUST00000007708,ensembl_GRCm39_latest,17,1,21165770,end_of_ATG
ENSMUST00000007708,ensembl_GRCm39_latest,17,1,21185731,start_of_STOP
ENSMUST00000065074,ensembl_GRCm39_latest,3,1,66901854,end_of_ATG
ENSMUST00000065074,ensembl_GRCm39_latest,3,1,67263644,start_of_STOP
ENSMUST00000112652,ensembl_GRCm39_latest,14,-1,8551317,end_of_ATG
ENSMUST00000112652,ensembl_GRCm39_latest,14,-1,8521270,start_of_STOP
ENSMUST00000144914,ensembl_GRCm39_latest,14,1,8555325,end_of_ATG
ENSMUST00000144914,ensembl_GRCm39_latest,14,1,8654812,start_of_STOP
ENSMUST00000070173,ensembl_GRCm39_latest,8,-1,71112291,end_of_ATG
ENSMUST00000070173,ensembl_GRCm39_latest,8,-1,71103245,start_of_STOP
ENSMUST00000237195,ensembl_GRCm39_latest,17,-1,21214946,end_of_ATG
ENSMUST00000237195,ensembl_GRCm39_latest,17,-1,21213991,start_of_STOP
ENSMUST00000031183,ensembl_GRCm39_latest,5,-1,87074355,end_of_ATG
ENSMUST00000031183,ensembl_GRCm39_latest,5,-1,87065450,start_of_STOP
ENSMUST00000031186,ensembl_GRCm39_latest,5,1,87148753,end_of_ATG
ENSMUST00000031186,ensembl_GRCm39_latest,5,1,87159395,start_of_STOP
ENSMUST00000042194,ensembl_GRCm39_latest,7,-1,44983132,end_of_ATG
ENSMUST00000042194,ensembl_GRCm39_latest,7,-1,44953114,start_of_STOP
ENSMUST00000034311,ensembl_GRCm39_latest,8,1,71129207,end_of_ATG
ENSMUST00000034311,ensembl_GRCm39_latest,8,1,71131099,start_of_STOP
ENSMUST00000056549,ensembl_GRCm39_latest,7,1,23834728,end_of_ATG
ENSMUST00000056549,ensembl_GRCm39_latest,7,1,23841689,start_of_STOP
ENSMUST00000225357,ensembl_GRCm39_latest,17,1,79928752,end_of_ATG
ENSMUST00000225357,ensembl_GRCm39_latest,17,1,79989113,start_of_STOP
ENSMUST00000080812,ensembl_GRCm39_latest,6,-1,30390999,end_of_ATG
ENSMUST00000080812,ensembl_GRCm39_latest,6,-1,30366678,start_of_STOP
ENSMUST00000212436,ensembl_GRCm39_latest,8,1,71160811,end_of_ATG
ENSMUST00000212436,ensembl_GRCm39_latest,8,1,71170214,start_of_STOP
ENSMUST00000102996,ensembl_GRCm39_latest,14,1,13803777,end_of_ATG
ENSMUST00000102996,ensembl_GRCm39_latest,14,1,14038165,start_of_STOP
ENSMUST00000179347,ensembl_GRCm39_latest,8,1,71171205,end_of_ATG
ENSMUST00000179347,ensembl_GRCm39_latest,8,1,71174738,start_of_STOP
ENSMUST00000024894,ensembl_GRCm39_latest,17,-1,80021738,end_of_ATG
ENSMUST00000024894,ensembl_GRCm39_latest,17,-1,80017524,start_of_STOP
ENSMUST00000022269,ensembl_GRCm39_latest,14,1,14102729,end_of_ATG
ENSMUST00000022269,ensembl_GRCm39_latest,14,1,14120494,start_of_STOP
ENSMUST00000120411,ensembl_GRCm39_latest,14,1,14152192,end_of_ATG
ENSMUST00000120411,ensembl_GRCm39_latest,14,1,14171081,start_of_STOP
ENSMUST00000044564,ensembl_GRCm39_latest,4,1,119417819,end_of_ATG
ENSMUST00000044564,ensembl_GRCm39_latest,4,1,119483599,start_of_STOP
ENSMUST00000114640,ensembl_GRCm39_latest,2,1,19206581,end_of_ATG
ENSMUST00000114640,ensembl_GRCm39_latest,2,1,19314935,start_of_STOP
ENSMUST00000029848,ensembl_GRCm39_latest,3,1,144998871,end_of_ATG
ENSMUST00000029848,ensembl_GRCm39_latest,3,1,145256459,start_of_STOP
ENSMUST00000098604,ensembl_GRCm39_latest,7,-1,28981040,end_of_ATG
ENSMUST00000098604,ensembl_GRCm39_latest,7,-1,28956098,start_of_STOP
ENSMUST00000061155,ensembl_GRCm39_latest,9,1,110312136,end_of_ATG
ENSMUST00000061155,ensembl_GRCm39_latest,9,1,110352903,start_of_STOP
ENSMUST00000050556,ensembl_GRCm39_latest,5,-1,42001509,end_of_ATG
ENSMUST00000050556,ensembl_GRCm39_latest,5,-1,41946177,start_of_STOP
ENSMUST00000166353,ensembl_GRCm39_latest,3,-1,67282494,end_of_ATG
ENSMUST00000166353,ensembl_GRCm39_latest,3,-1,67272796,start_of_STOP
ENSMUST00000086010,ensembl_GRCm39_latest,7,1,23877159,end_of_ATG
ENSMUST00000086010,ensembl_GRCm39_latest,7,1,23881411,start_of_STOP
ENSMUST00000057431,ensembl_GRCm39_latest,3,-1,89309944,end_of_ATG
ENSMUST00000057431,ensembl_GRCm39_latest,3,-1,89309763,start_of_STOP
ENSMUST00000088811,ensembl_GRCm39_latest,17,1,21232022,end_of_ATG
ENSMUST00000088811,ensembl_GRCm39_latest,17,1,21247402,start_of_STOP
ENSMUST00000086278,ensembl_GRCm39_latest,9,-1,22201835,end_of_ATG
ENSMUST00000086278,ensembl_GRCm39_latest,9,-1,22189523,start_of_STOP
ENSMUST00000085351,ensembl_GRCm39_latest,7,1,44984853,end_of_ATG
ENSMUST00000085351,ensembl_GRCm39_latest,7,1,44988339,start_of_STOP
ENSMUST00000024015,ensembl_GRCm39_latest,4,1,119494950,end_of_ATG
ENSMUST00000024015,ensembl_GRCm39_latest,4,1,119496470,start_of_STOP
ENSMUST00000207714,ensembl_GRCm39_latest,7,1,28988762,end_of_ATG
ENSMUST00000207714,ensembl_GRCm39_latest,7,1,28992144,start_of_STOP
ENSMUST00000026135,ensembl_GRCm39_latest,11,1,120563897,end_of_ATG
ENSMUST00000026135,ensembl_GRCm39_latest,11,1,120600181,start_of_STOP
ENSMUST00000106309,ensembl_GRCm39_latest,4,-1,119515857,end_of_ATG
ENSMUST00000106309,ensembl_GRCm39_latest,4,-1,119513991,start_of_STOP
ENSMUST00000239435,ensembl_GRCm39_latest,8,1,71177177,end_of_ATG
ENSMUST00000239435,ensembl_GRCm39_latest,8,1,71202754,start_of_STOP
ENSMUST00000112292,ensembl_GRCm39_latest,5,1,114147902,end_of_ATG
ENSMUST00000112292,ensembl_GRCm39_latest,5,1,114162965,start_of_STOP
ENSMUST00000164598,ensembl_GRCm39_latest,14,1,14212914,end_of_ATG
ENSMUST00000164598,ensembl_GRCm39_latest,14,1,14244005,start_of_STOP
ENSMUST00000068301,ensembl_GRCm39_latest,3,-1,106446842,end_of_ATG
ENSMUST00000068301,ensembl_GRCm39_latest,3,-1,106410943,start_of_STOP
ENSMUST00000170111,ensembl_GRCm39_latest,14,-1,14249577,end_of_ATG
ENSMUST00000170111,ensembl_GRCm39_latest,14,-1,14246902,start_of_STOP
ENSMUST00000068282,ensembl_GRCm39_latest,17,-1,80203453,end_of_ATG
ENSMUST00000068282,ensembl_GRCm39_latest,17,-1,80157590,start_of_STOP
ENSMUST00000038626,ensembl_GRCm39_latest,8,-1,71213550,end_of_ATG
ENSMUST00000038626,ensembl_GRCm39_latest,8,-1,71211634,start_of_STOP
ENSMUST00000094649,ensembl_GRCm39_latest,5,-1,87240381,end_of_ATG
ENSMUST00000094649,ensembl_GRCm39_latest,5,-1,87214052,start_of_STOP
ENSMUST00000057816,ensembl_GRCm39_latest,2,-1,181223759,end_of_ATG
ENSMUST00000057816,ensembl_GRCm39_latest,2,-1,181211106,start_of_STOP
ENSMUST00000087332,ensembl_GRCm39_latest,5,1,42225305,end_of_ATG
ENSMUST00000087332,ensembl_GRCm39_latest,5,1,42371963,start_of_STOP
ENSMUST00000022268,ensembl_GRCm39_latest,14,1,14296843,end_of_ATG
ENSMUST00000022268,ensembl_GRCm39_latest,14,1,14303435,start_of_STOP
ENSMUST00000106307,ensembl_GRCm39_latest,4,1,119951688,end_of_ATG
ENSMUST00000106307,ensembl_GRCm39_latest,4,1,119991546,start_of_STOP
ENSMUST00000037504,ensembl_GRCm39_latest,9,1,64871666,end_of_ATG
ENSMUST00000037504,ensembl_GRCm39_latest,9,1,64893381,start_of_STOP
ENSMUST00000235895,ensembl_GRCm39_latest,17,1,21449090,end_of_ATG
ENSMUST00000235895,ensembl_GRCm39_latest,17,1,21450075,start_of_STOP
ENSMUST00000182660,ensembl_GRCm39_latest,1,-1,162552382,end_of_ATG
ENSMUST00000182660,ensembl_GRCm39_latest,1,-1,162500973,start_of_STOP
ENSMUST00000226560,ensembl_GRCm39_latest,4,1,119922195,end_of_ATG
ENSMUST00000226560,ensembl_GRCm39_latest,4,1,119951168,start_of_STOP
ENSMUST00000235270,ensembl_GRCm39_latest,17,1,21478365,end_of_ATG
ENSMUST00000235270,ensembl_GRCm39_latest,17,1,21482661,start_of_STOP
ENSMUST00000036615,ensembl_GRCm39_latest,9,-1,64928823,end_of_ATG
ENSMUST00000036615,ensembl_GRCm39_latest,9,-1,64895737,start_of_STOP
ENSMUST00000034296,ensembl_GRCm39_latest,8,-1,71227619,end_of_ATG
ENSMUST00000034296,ensembl_GRCm39_latest,8,-1,71221336,start_of_STOP
ENSMUST00000061322,ensembl_GRCm39_latest,3,1,67281551,end_of_ATG
ENSMUST00000061322,ensembl_GRCm39_latest,3,1,67307138,start_of_STOP
ENSMUST00000066998,ensembl_GRCm39_latest,17,1,21506886,end_of_ATG
ENSMUST00000066998,ensembl_GRCm39_latest,17,1,21507886,start_of_STOP
ENSMUST00000237155,ensembl_GRCm39_latest,17,1,21534281,end_of_ATG
ENSMUST00000237155,ensembl_GRCm39_latest,17,1,21535146,start_of_STOP
ENSMUST00000023856,ensembl_GRCm39_latest,2,1,19376496,end_of_ATG
ENSMUST00000023856,ensembl_GRCm39_latest,2,1,19399164,start_of_STOP
ENSMUST00000033018,ensembl_GRCm39_latest,7,1,113138487,end_of_ATG
ENSMUST00000033018,ensembl_GRCm39_latest,7,1,113167462,start_of_STOP
ENSMUST00000106946,ensembl_GRCm39_latest,4,1,101277020,end_of_ATG
ENSMUST00000106946,ensembl_GRCm39_latest,4,1,101320862,start_of_STOP
ENSMUST00000054674,ensembl_GRCm39_latest,1,-1,88205189,end_of_ATG
ENSMUST00000054674,ensembl_GRCm39_latest,1,-1,88192905,start_of_STOP
ENSMUST00000030878,ensembl_GRCm39_latest,5,-1,22052325,end_of_ATG
ENSMUST00000030878,ensembl_GRCm39_latest,5,-1,22016148,start_of_STOP
